asin_id,user_id,date
28096,641,2021-06-20
57999,1145,2021-06-16
18581,7079,2021-06-11
80818,8576,2021-06-18
10293,3600,2021-06-03
58743,6497,2021-06-02
59710,8714,2021-06-07
28345,6188,2021-06-14
20650,6631,2021-06-20
70493,270,2021-06-12
47023,9577,2021-06-02
31250,8769,2021-06-12
81041,5909,2021-06-09
3294,2629,2021-06-03
85704,9091,2021-06-17
51771,6861,2021-06-19
57241,9244,2021-06-19
45601,8536,2021-06-09
69939,223,2021-06-12
8579,2017,2021-06-08
35880,7196,2021-06-06
39117,4410,2021-06-10
60435,9843,2021-06-04
27025,2094,2021-06-11
72523,9801,2021-06-06
10807,1121,2021-06-15
72168,2962,2021-06-15
18728,8527,2021-06-19
76773,5453,2021-06-11
71000,6429,2021-06-18
38691,4988,2021-06-01
77074,7210,2021-06-12
40141,6191,2021-06-12
35261,8894,2021-06-13
25127,9941,2021-06-17
41394,8238,2021-06-05
74759,9923,2021-06-12
63997,950,2021-06-10
16070,830,2021-06-07
62096,2383,2021-06-19
57480,6089,2021-06-06
39004,3940,2021-06-10
71115,5633,2021-06-06
64961,3518,2021-06-02
18568,7310,2021-06-14
5868,2430,2021-06-06
40611,8503,2021-06-03
87992,6773,2021-06-05
60350,9294,2021-06-10
30955,9878,2021-06-11
6202,1525,2021-06-14
13862,7867,2021-06-18
88815,6350,2021-06-18
19262,6150,2021-06-20
20504,6023,2021-06-15
64360,1469,2021-06-05
59049,9618,2021-06-13
22666,1179,2021-06-03
14729,7321,2021-06-01
54978,4335,2021-06-06
8133,317,2021-06-08
38746,8199,2021-06-13
24219,3807,2021-06-12
1024,6170,2021-06-20
85825,336,2021-06-10
9699,8470,2021-06-05
21213,1674,2021-06-05
18436,2311,2021-06-11
73354,7920,2021-06-06
37597,9075,2021-06-05
65607,7013,2021-06-11
83709,6475,2021-06-16
64394,298,2021-06-12
89020,2625,2021-06-12
76077,8359,2021-06-07
45803,9517,2021-06-17
29972,8413,2021-06-10
77188,2172,2021-06-12
68346,9734,2021-06-20
48434,6040,2021-06-06
10498,3225,2021-06-13
84685,6294,2021-06-05
78027,3970,2021-06-11
89697,3587,2021-06-06
80776,359,2021-06-01
62569,8827,2021-06-10
41595,9500,2021-06-01
57979,681,2021-06-16
13931,3450,2021-06-02
58208,4503,2021-06-12
79032,778,2021-06-03
49749,7338,2021-06-10
74165,4031,2021-06-14
70432,1474,2021-06-07
33933,5674,2021-06-15
32474,286,2021-06-15
4469,5354,2021-06-12
55921,7549,2021-06-07
23109,8753,2021-06-02
25997,7803,2021-06-06
12029,3198,2021-06-11
64984,8284,2021-06-06
68139,2343,2021-06-13
42415,8161,2021-06-09
17050,1984,2021-06-18
70404,7787,2021-06-07
49908,7717,2021-06-16
50919,8757,2021-06-14
31275,5432,2021-06-03
19042,326,2021-06-07
2592,5,2021-06-14
63928,1708,2021-06-02
22603,8453,2021-06-16
46568,8133,2021-06-18
9543,4264,2021-06-14
57014,3075,2021-06-11
33869,6225,2021-06-02
43831,2166,2021-06-06
7036,9765,2021-06-08
78782,3120,2021-06-04
79649,2645,2021-06-17
34730,3862,2021-06-18
11490,9314,2021-06-15
69900,6774,2021-06-20
58018,7705,2021-06-02
7173,7449,2021-06-12
86933,2236,2021-06-01
16306,9890,2021-06-17
48669,5193,2021-06-17
40088,9892,2021-06-06
24474,4017,2021-06-01
15793,4207,2021-06-13
65907,9548,2021-06-14
14608,1769,2021-06-05
24667,4067,2021-06-15
14525,7143,2021-06-01
83130,6315,2021-06-07
84730,2186,2021-06-03
44649,6903,2021-06-10
67838,524,2021-06-20
9604,2503,2021-06-19
76832,303,2021-06-11
19257,487,2021-06-09
59070,2692,2021-06-16
71045,7874,2021-06-09
86058,8335,2021-06-09
14206,356,2021-06-01
60678,3622,2021-06-09
64752,1069,2021-06-18
23307,3070,2021-06-16
35061,133,2021-06-03
52513,2812,2021-06-07
32435,13,2021-06-06
20783,1668,2021-06-15
29313,3173,2021-06-06
13201,1680,2021-06-06
62345,3299,2021-06-13
859,5415,2021-06-07
49946,5263,2021-06-05
46103,778,2021-06-10
57215,9231,2021-06-20
66611,762,2021-06-09
7700,6008,2021-06-11
17362,4084,2021-06-20
35028,7464,2021-06-02
36486,8048,2021-06-18
22862,5408,2021-06-13
23461,5252,2021-06-16
69053,1488,2021-06-06
71841,3934,2021-06-01
35582,9623,2021-06-17
41769,5119,2021-06-19
39861,9557,2021-06-12
80414,6786,2021-06-08
12060,561,2021-06-13
70210,6295,2021-06-02
47710,9286,2021-06-04
35189,9547,2021-06-16
10451,2022,2021-06-15
33448,7343,2021-06-18
23787,18,2021-06-13
69777,1954,2021-06-05
52295,51,2021-06-19
16568,8757,2021-06-10
41855,1672,2021-06-14
43089,9792,2021-06-18
52620,9289,2021-06-12
29343,4521,2021-06-12
56389,5271,2021-06-18
71537,5876,2021-06-03
45053,4714,2021-06-03
52319,3078,2021-06-18
2492,6330,2021-06-16
27795,2434,2021-06-03
5796,7068,2021-06-09
18967,5384,2021-06-06
50104,9364,2021-06-01
20761,2685,2021-06-13
86511,5527,2021-06-19
19466,670,2021-06-19
57779,3917,2021-06-10
26412,1513,2021-06-12
61171,659,2021-06-15
4918,6272,2021-06-15
31437,6666,2021-06-14
32903,3240,2021-06-11
266,1111,2021-06-12
83606,1015,2021-06-04
26369,1430,2021-06-09
13966,6932,2021-06-11
14343,5265,2021-06-01
44271,5281,2021-06-16
8623,8581,2021-06-07
16021,6457,2021-06-07
31939,769,2021-06-05
87493,340,2021-06-18
42733,2662,2021-06-07
84409,3964,2021-06-15
6147,6355,2021-06-04
86098,8463,2021-06-13
61725,4249,2021-06-20
69138,1926,2021-06-20
2995,262,2021-06-15
47308,8940,2021-06-19
89574,604,2021-06-09
48905,2987,2021-06-17
2289,6796,2021-06-13
42828,5981,2021-06-09
76269,206,2021-06-16
17601,9766,2021-06-05
5516,4826,2021-06-18
74339,436,2021-06-18
30781,8687,2021-06-17
19193,5866,2021-06-20
88801,406,2021-06-13
55473,9921,2021-06-10
84576,1881,2021-06-07
65779,6314,2021-06-10
53548,9159,2021-06-08
30311,1974,2021-06-19
538,7140,2021-06-02
4965,4297,2021-06-07
17272,2444,2021-06-15
52082,7924,2021-06-17
67227,8479,2021-06-15
75142,4907,2021-06-11
78181,2716,2021-06-15
64303,1201,2021-06-11
83332,5198,2021-06-20
19880,1719,2021-06-11
19875,4492,2021-06-06
31114,3819,2021-06-17
3840,2141,2021-06-05
15146,5973,2021-06-18
19159,5605,2021-06-16
9865,1103,2021-06-20
6465,3579,2021-06-03
83536,1190,2021-06-06
83987,7688,2021-06-17
40580,8946,2021-06-16
26618,4016,2021-06-08
48375,8165,2021-06-02
29318,7822,2021-06-14
15037,2728,2021-06-08
1333,160,2021-06-10
60699,1097,2021-06-05
17222,9634,2021-06-04
11344,5393,2021-06-16
11815,9993,2021-06-02
27937,134,2021-06-06
85924,3415,2021-06-03
63071,4952,2021-06-11
81235,415,2021-06-19
72309,6837,2021-06-18
54755,8297,2021-06-20
32073,2227,2021-06-01
53905,107,2021-06-10
23266,8685,2021-06-18
2657,4454,2021-06-12
1556,4540,2021-06-20
37670,1747,2021-06-18
38049,7397,2021-06-16
62621,3007,2021-06-13
76108,5017,2021-06-04
85017,668,2021-06-01
62789,5947,2021-06-20
59266,8118,2021-06-19
38134,3775,2021-06-14
32728,9630,2021-06-20
16539,5811,2021-06-12
40169,6940,2021-06-08
32804,2996,2021-06-04
62592,1260,2021-06-11
52718,1581,2021-06-16
73886,5351,2021-06-20
89814,6476,2021-06-03
57093,1981,2021-06-19
1170,6508,2021-06-06
58294,4765,2021-06-19
8771,5054,2021-06-16
11458,3011,2021-06-02
79442,3977,2021-06-01
31656,1616,2021-06-02
6017,714,2021-06-15
81365,6243,2021-06-11
25740,1434,2021-06-17
26040,1991,2021-06-06
42314,9557,2021-06-08
2397,5426,2021-06-08
40292,1866,2021-06-20
72436,2512,2021-06-10
28428,426,2021-06-15
9963,9636,2021-06-01
75197,1069,2021-06-05
7991,7415,2021-06-15
72826,354,2021-06-11
10129,7987,2021-06-09
43677,3594,2021-06-20
86007,8126,2021-06-10
59422,5482,2021-06-18
52634,5319,2021-06-08
66431,8332,2021-06-16
29651,572,2021-06-17
57311,3912,2021-06-05
8754,6932,2021-06-04
72584,698,2021-06-11
34691,939,2021-06-01
36048,4329,2021-06-19
33610,3637,2021-06-18
67468,2190,2021-06-09
87072,2794,2021-06-04
11340,4529,2021-06-03
32286,330,2021-06-15
64320,2375,2021-06-20
82091,7148,2021-06-09
54207,1477,2021-06-13
81747,8282,2021-06-05
54810,7649,2021-06-20
7453,3345,2021-06-09
3078,9432,2021-06-12
54808,9,2021-06-14
77596,9360,2021-06-07
41357,4133,2021-06-14
2101,5901,2021-06-14
60334,5197,2021-06-14
34137,4594,2021-06-17
53297,2687,2021-06-03
73290,9297,2021-06-01
17734,7300,2021-06-15
83050,588,2021-06-09
89005,1201,2021-06-12
78548,3417,2021-06-10
85401,2352,2021-06-12
84160,7126,2021-06-13
13369,6718,2021-06-13
905,6798,2021-06-18
69936,9911,2021-06-11
52394,4055,2021-06-01
72552,3778,2021-06-15
57992,7824,2021-06-18
79279,209,2021-06-09
32320,9410,2021-06-16
18565,3971,2021-06-13
2029,3860,2021-06-08
74086,9134,2021-06-15
6258,973,2021-06-14
89948,5491,2021-06-19
71451,4065,2021-06-11
82064,6592,2021-06-01
36845,5955,2021-06-03
61970,172,2021-06-13
58300,1858,2021-06-09
17080,2681,2021-06-11
56664,5976,2021-06-20
8570,3649,2021-06-13
72207,3127,2021-06-14
37973,3876,2021-06-12
15073,6420,2021-06-18
86036,7604,2021-06-03
50117,7852,2021-06-06
75867,5382,2021-06-19
28602,8677,2021-06-15
3789,7234,2021-06-06
71435,6515,2021-06-10
24893,6524,2021-06-06
2526,6484,2021-06-10
64587,2852,2021-06-09
51040,1095,2021-06-16
19879,711,2021-06-07
61586,6038,2021-06-20
35386,4511,2021-06-13
48418,2015,2021-06-03
85456,9958,2021-06-02
47446,4106,2021-06-04
46300,180,2021-06-09
33654,6727,2021-06-01
7788,1509,2021-06-08
29521,8251,2021-06-04
13412,1412,2021-06-09
55442,3558,2021-06-17
64686,7845,2021-06-10
83829,6384,2021-06-08
72021,8632,2021-06-20
10162,1440,2021-06-11
16955,8497,2021-06-05
14508,1020,2021-06-07
76201,2290,2021-06-07
24083,309,2021-06-01
44990,6619,2021-06-12
68611,3590,2021-06-12
70800,8553,2021-06-01
60664,1675,2021-06-08
43165,2529,2021-06-06
56458,7115,2021-06-08
23442,8393,2021-06-14
4484,643,2021-06-17
57577,3431,2021-06-08
58538,6485,2021-06-08
84392,6232,2021-06-13
24430,7869,2021-06-06
9349,8405,2021-06-15
1101,8902,2021-06-02
46338,1465,2021-06-04
39057,6473,2021-06-20
44932,5903,2021-06-15
7009,4482,2021-06-16
3986,7115,2021-06-12
88603,3565,2021-06-16
37913,5816,2021-06-10
88328,6483,2021-06-03
76684,9980,2021-06-20
89130,3997,2021-06-14
6020,2370,2021-06-10
76108,5828,2021-06-20
16174,6858,2021-06-11
55586,6836,2021-06-09
83023,4594,2021-06-06
64827,6066,2021-06-06
87267,7405,2021-06-17
87544,7581,2021-06-13
5754,1873,2021-06-11
74501,3160,2021-06-13
1969,2965,2021-06-09
55147,5961,2021-06-02
45383,9524,2021-06-05
75884,6228,2021-06-02
25306,1344,2021-06-05
78816,7390,2021-06-13
70851,1407,2021-06-20
29265,4279,2021-06-10
42416,1454,2021-06-12
88880,4950,2021-06-09
24542,3845,2021-06-19
36995,6786,2021-06-19
54282,2477,2021-06-13
86332,4084,2021-06-19
57204,591,2021-06-05
55112,3636,2021-06-04
58244,2416,2021-06-19
80211,4444,2021-06-13
48470,614,2021-06-14
58153,1638,2021-06-02
77354,6999,2021-06-17
58127,7192,2021-06-15
76470,44,2021-06-20
70570,4868,2021-06-04
33919,6711,2021-06-01
63579,5973,2021-06-18
25729,7340,2021-06-01
89844,1141,2021-06-03
21777,6445,2021-06-09
72532,8978,2021-06-03
36448,608,2021-06-09
89960,7899,2021-06-19
67811,5734,2021-06-12
34689,3195,2021-06-02
56929,3318,2021-06-05
61868,3812,2021-06-07
82886,4472,2021-06-01
53867,3640,2021-06-08
73151,673,2021-06-04
35900,6108,2021-06-09
66311,4138,2021-06-05
88842,8249,2021-06-16
48871,9006,2021-06-16
59173,2317,2021-06-02
54653,3507,2021-06-14
42377,3831,2021-06-07
17999,2224,2021-06-17
75365,2897,2021-06-20
80859,2361,2021-06-15
4117,956,2021-06-14
74510,8299,2021-06-18
11817,4748,2021-06-16
57903,6276,2021-06-05
27487,3914,2021-06-02
22517,4394,2021-06-13
84949,6682,2021-06-10
70008,6176,2021-06-15
22724,2845,2021-06-18
13696,1952,2021-06-06
38677,7355,2021-06-02
60486,5190,2021-06-16
22328,6997,2021-06-16
53533,2141,2021-06-01
74545,8263,2021-06-15
47535,6355,2021-06-15
12453,4762,2021-06-11
3369,9985,2021-06-14
51308,8388,2021-06-09
6122,2350,2021-06-18
67712,2162,2021-06-01
27216,2268,2021-06-02
57422,5669,2021-06-17
7788,2433,2021-06-03
20052,3161,2021-06-20
3834,6605,2021-06-07
60852,5199,2021-06-07
75813,2375,2021-06-12
88683,3411,2021-06-13
67931,6759,2021-06-04
76577,8912,2021-06-01
10374,2629,2021-06-08
52215,2173,2021-06-13
30512,2415,2021-06-19
5895,3030,2021-06-15
73385,7406,2021-06-14
26187,7798,2021-06-11
59154,9516,2021-06-02
79356,3934,2021-06-19
11412,6417,2021-06-10
71921,2813,2021-06-03
73516,2900,2021-06-11
56553,2137,2021-06-02
84774,4633,2021-06-02
26719,7937,2021-06-04
50997,508,2021-06-07
66498,6406,2021-06-05
87828,389,2021-06-07
39549,8076,2021-06-06
40504,9351,2021-06-04
619,5159,2021-06-05
4382,5763,2021-06-18
60834,6476,2021-06-11
9917,2724,2021-06-09
72722,8976,2021-06-13
64162,4012,2021-06-12
53892,4650,2021-06-11
69215,6720,2021-06-05
41867,3924,2021-06-10
2646,3929,2021-06-15
65236,5394,2021-06-20
63898,7536,2021-06-13
67129,8904,2021-06-08
54078,7157,2021-06-12
33564,9807,2021-06-07
63390,6340,2021-06-19
27045,5987,2021-06-20
52596,9557,2021-06-04
4534,541,2021-06-15
10599,4861,2021-06-10
84301,4909,2021-06-14
48668,6387,2021-06-18
75518,3255,2021-06-12
29348,6193,2021-06-06
22486,3037,2021-06-17
63134,4578,2021-06-08
36214,4608,2021-06-16
71808,6075,2021-06-10
57154,3222,2021-06-09
86864,4890,2021-06-12
1453,2578,2021-06-05
73146,7397,2021-06-13
14167,6946,2021-06-03
77641,4377,2021-06-04
48650,2326,2021-06-09
70961,8240,2021-06-05
73599,9958,2021-06-20
21348,3935,2021-06-19
82489,4157,2021-06-01
7661,3879,2021-06-03
36532,4221,2021-06-19
42421,3674,2021-06-17
76453,8395,2021-06-08
2891,4687,2021-06-03
78592,937,2021-06-08
81735,9334,2021-06-10
73659,5033,2021-06-06
89933,6783,2021-06-12
73539,25,2021-06-04
5712,922,2021-06-03
16441,1101,2021-06-03
79691,2765,2021-06-10
13370,6821,2021-06-06
77458,3522,2021-06-01
3797,4542,2021-06-07
50361,2194,2021-06-05
32606,6106,2021-06-05
26404,6467,2021-06-03
67993,1928,2021-06-16
10904,3624,2021-06-13
9232,8783,2021-06-16
68792,9536,2021-06-16
37064,4939,2021-06-11
17467,2447,2021-06-03
75357,8830,2021-06-19
70622,6793,2021-06-20
10102,9635,2021-06-09
7774,9420,2021-06-12
45573,3453,2021-06-02
7965,2091,2021-06-13
11144,5091,2021-06-06
62897,7657,2021-06-07
26934,2224,2021-06-07
8425,2442,2021-06-04
53950,7445,2021-06-02
22518,6255,2021-06-03
39272,4453,2021-06-20
1590,5704,2021-06-10
21781,9808,2021-06-06
2569,9629,2021-06-18
31942,5967,2021-06-11
48015,7414,2021-06-04
41816,655,2021-06-20
12053,8846,2021-06-05
15788,7163,2021-06-05
57081,4785,2021-06-11
12096,9308,2021-06-09
22079,2541,2021-06-03
44468,8148,2021-06-12
17930,8440,2021-06-13
55076,2129,2021-06-10
69654,3368,2021-06-06
69941,8263,2021-06-20
24571,530,2021-06-14
69982,1353,2021-06-13
30879,7125,2021-06-17
17201,1310,2021-06-12
83489,6544,2021-06-04
38755,4122,2021-06-05
88383,4213,2021-06-07
44736,5542,2021-06-05
83111,4835,2021-06-18
50316,7349,2021-06-07
45940,3963,2021-06-13
82908,5894,2021-06-19
85759,1813,2021-06-13
44612,6125,2021-06-17
54667,6769,2021-06-06
58194,1456,2021-06-07
79077,8658,2021-06-03
63075,5610,2021-06-19
37048,2862,2021-06-19
38265,5318,2021-06-10
70424,2342,2021-06-10
44642,7729,2021-06-19
19774,7805,2021-06-08
2915,9780,2021-06-05
14001,3483,2021-06-04
48882,1948,2021-06-03
16407,9476,2021-06-04
2347,4812,2021-06-17
88718,7635,2021-06-16
29743,2593,2021-06-15
14631,86,2021-06-01
62675,480,2021-06-14
18000,8357,2021-06-20
39416,5927,2021-06-11
70636,8172,2021-06-19
28510,6365,2021-06-14
9097,712,2021-06-11
50271,9492,2021-06-12
16830,8954,2021-06-15
67769,7881,2021-06-08
46946,5844,2021-06-10
56814,9617,2021-06-18
61595,9485,2021-06-05
21645,1380,2021-06-14
37159,4747,2021-06-11
33385,5189,2021-06-01
74965,1231,2021-06-02
31160,6374,2021-06-02
49100,8335,2021-06-20
80674,2713,2021-06-11
71195,5845,2021-06-11
1350,7089,2021-06-19
52326,3430,2021-06-11
44192,5257,2021-06-11
433,1162,2021-06-19
42826,7317,2021-06-01
6674,4819,2021-06-16
39366,7459,2021-06-13
50411,7735,2021-06-11
63557,3040,2021-06-10
14331,3990,2021-06-16
61024,1599,2021-06-09
46876,4030,2021-06-07
58544,8616,2021-06-06
58958,4097,2021-06-17
15872,9684,2021-06-01
23877,2295,2021-06-06
83739,2333,2021-06-03
46395,3616,2021-06-03
16720,5033,2021-06-05
32061,6090,2021-06-20
83434,7513,2021-06-16
60348,6431,2021-06-09
27033,5644,2021-06-17
6266,5104,2021-06-07
66170,7104,2021-06-05
82943,4133,2021-06-10
65558,5787,2021-06-13
12332,4512,2021-06-18
21813,8082,2021-06-08
52548,5626,2021-06-20
78635,3777,2021-06-03
54163,5296,2021-06-11
54960,4540,2021-06-18
9153,7338,2021-06-20
11830,798,2021-06-01
31406,5616,2021-06-12
15870,5630,2021-06-19
54129,1117,2021-06-03
51870,3321,2021-06-14
24625,4051,2021-06-06
87969,9449,2021-06-04
73084,8872,2021-06-08
28275,3062,2021-06-20
32332,187,2021-06-19
35381,4829,2021-06-18
74657,3477,2021-06-15
46236,4113,2021-06-18
34630,4965,2021-06-05
25935,1941,2021-06-01
63362,2141,2021-06-15
56594,4057,2021-06-04
42129,827,2021-06-05
35334,1645,2021-06-18
18451,7657,2021-06-04
32078,4779,2021-06-03
62970,5321,2021-06-05
19435,2579,2021-06-03
33332,4089,2021-06-15
71600,2549,2021-06-16
1452,5123,2021-06-15
5636,2437,2021-06-05
34999,3129,2021-06-05
66244,88,2021-06-17
12933,1185,2021-06-20
71439,5358,2021-06-14
31036,6865,2021-06-12
26374,3732,2021-06-18
79771,5592,2021-06-04
2917,7105,2021-06-14
77950,7964,2021-06-15
38437,7698,2021-06-07
56730,9707,2021-06-15
68286,505,2021-06-06
9070,3215,2021-06-20
30657,3613,2021-06-09
57949,7180,2021-06-06
67874,3510,2021-06-20
72003,5210,2021-06-09
31640,919,2021-06-19
33920,5384,2021-06-16
79189,9189,2021-06-02
88472,9787,2021-06-08
29689,1205,2021-06-20
51068,4722,2021-06-05
81576,7472,2021-06-04
25664,5235,2021-06-07
71818,9588,2021-06-13
36654,9315,2021-06-01
65472,9221,2021-06-12
28770,5181,2021-06-09
44033,1468,2021-06-19
88806,4104,2021-06-10
89097,8304,2021-06-15
29971,3968,2021-06-11
26979,8342,2021-06-14
76862,7653,2021-06-06
68449,2321,2021-06-08
13948,144,2021-06-04
84393,1584,2021-06-01
6983,1546,2021-06-04
53215,3770,2021-06-01
27942,2254,2021-06-05
71393,8573,2021-06-14
48779,3889,2021-06-20
3176,2096,2021-06-16
17648,2996,2021-06-04
20481,5119,2021-06-12
29434,7444,2021-06-16
39043,8328,2021-06-17
67221,7646,2021-06-18
49032,4523,2021-06-05
421,5785,2021-06-15
51126,2522,2021-06-02
78231,9235,2021-06-05
10770,3941,2021-06-06
71647,7060,2021-06-18
61197,5040,2021-06-19
3930,7489,2021-06-18
62407,9153,2021-06-17
32041,3844,2021-06-07
24930,3208,2021-06-15
28959,4342,2021-06-11
65474,1582,2021-06-15
6217,1593,2021-06-09
1128,5293,2021-06-03
86189,797,2021-06-20
25467,8109,2021-06-09
20401,3807,2021-06-03
70473,1722,2021-06-08
27557,6580,2021-06-10
45852,2997,2021-06-08
37971,5057,2021-06-05
59356,9266,2021-06-19
75676,4489,2021-06-03
57957,6508,2021-06-09
62311,4761,2021-06-08
37953,5348,2021-06-06
65287,7745,2021-06-19
41818,9673,2021-06-07
12823,8313,2021-06-14
32955,1367,2021-06-20
50478,6492,2021-06-14
44568,3340,2021-06-07
11513,9674,2021-06-18
17338,944,2021-06-12
35589,9003,2021-06-01
83904,1901,2021-06-11
21443,666,2021-06-08
2558,4529,2021-06-16
48980,3810,2021-06-02
7388,2643,2021-06-18
57503,8512,2021-06-01
40822,1904,2021-06-16
3877,4383,2021-06-10
85413,6740,2021-06-01
71872,2552,2021-06-01
53609,9137,2021-06-13
60136,3195,2021-06-12
68384,6125,2021-06-04
77734,9137,2021-06-12
17694,9060,2021-06-17
29386,3050,2021-06-07
7681,5880,2021-06-19
52231,8506,2021-06-16
26935,1406,2021-06-17
27121,6262,2021-06-13
38301,7228,2021-06-04
78704,4654,2021-06-17
27932,1621,2021-06-17
53115,4014,2021-06-04
11577,410,2021-06-10
16343,2042,2021-06-05
54989,1658,2021-06-20
4081,8355,2021-06-08
56283,9658,2021-06-12
53775,2232,2021-06-20
28553,5192,2021-06-10
51563,7971,2021-06-02
37603,9608,2021-06-18
74806,7621,2021-06-06
47030,638,2021-06-12
29768,702,2021-06-07
39829,6980,2021-06-02
34396,7372,2021-06-06
50553,3219,2021-06-02
34305,3867,2021-06-10
13672,735,2021-06-06
82801,539,2021-06-08
68870,2328,2021-06-13
62199,4124,2021-06-17
7737,3772,2021-06-09
24584,850,2021-06-19
38437,2105,2021-06-04
7698,7571,2021-06-06
37087,9137,2021-06-12
16809,3952,2021-06-04
15512,3057,2021-06-18
12559,20,2021-06-05
67475,6275,2021-06-08
88315,8285,2021-06-05
61603,4068,2021-06-01
51052,2523,2021-06-07
68815,8639,2021-06-18
89685,4961,2021-06-11
14272,5520,2021-06-16
59306,8824,2021-06-01
15414,4953,2021-06-15
72567,4917,2021-06-13
14268,7315,2021-06-18
87733,3713,2021-06-13
50534,9414,2021-06-16
29770,3160,2021-06-07
51057,4380,2021-06-09
5823,6791,2021-06-07
34529,1033,2021-06-04
56002,3961,2021-06-11
80714,5889,2021-06-11
36323,4928,2021-06-02
74118,5517,2021-06-18
17417,5973,2021-06-20
30579,5648,2021-06-11
61725,9215,2021-06-10
41638,7939,2021-06-16
70839,6575,2021-06-01
20096,894,2021-06-08
33600,6586,2021-06-14
19250,2120,2021-06-10
44546,5243,2021-06-01
82867,4768,2021-06-16
29585,5229,2021-06-19
26600,7134,2021-06-01
68499,4564,2021-06-01
80396,7619,2021-06-17
15213,3486,2021-06-05
19002,3105,2021-06-14
2924,2439,2021-06-08
61222,7363,2021-06-12
9378,8371,2021-06-11
56737,5736,2021-06-18
64833,2028,2021-06-12
6093,8132,2021-06-13
28471,7952,2021-06-06
32966,6899,2021-06-09
37120,7208,2021-06-02
21502,9056,2021-06-18
3991,3568,2021-06-20
86108,4201,2021-06-13
74597,8690,2021-06-04
73593,5782,2021-06-12
12615,2364,2021-06-18
55286,9423,2021-06-18
2444,3335,2021-06-09
76406,4393,2021-06-11
72829,3992,2021-06-02
33757,1498,2021-06-07
45341,6973,2021-06-20
82325,6701,2021-06-01
45053,3365,2021-06-17
36787,963,2021-06-08
78738,2591,2021-06-19
2266,2041,2021-06-15
26675,9411,2021-06-15
47638,8648,2021-06-12
60446,8733,2021-06-11
45774,6449,2021-06-06
1862,3054,2021-06-15
57108,9734,2021-06-20
8831,6421,2021-06-08
85820,9267,2021-06-03
19504,7660,2021-06-10
67969,845,2021-06-04
60688,1380,2021-06-16
7393,1363,2021-06-01
9735,269,2021-06-09
5617,7041,2021-06-14
67277,1792,2021-06-10
18795,8253,2021-06-15
60961,6574,2021-06-11
37333,9233,2021-06-04
50409,6648,2021-06-10
40052,5682,2021-06-14
52136,4144,2021-06-17
67065,1347,2021-06-13
87927,561,2021-06-07
16311,472,2021-06-04
72602,8551,2021-06-14
1156,1088,2021-06-04
56477,7641,2021-06-14
74739,8012,2021-06-13
85261,6242,2021-06-16
59776,9090,2021-06-07
53643,9927,2021-06-06
68441,6263,2021-06-09
16273,1515,2021-06-18
45811,6294,2021-06-05
83483,1667,2021-06-10
70875,9865,2021-06-17
65326,5752,2021-06-15
9843,2888,2021-06-14
68951,8155,2021-06-11
43408,921,2021-06-16
49845,4369,2021-06-13
59136,700,2021-06-15
31909,3287,2021-06-15
8535,4003,2021-06-10
62335,9152,2021-06-07
35640,7725,2021-06-06
12007,8981,2021-06-14
52461,4853,2021-06-19
63183,8466,2021-06-13
82500,1434,2021-06-05
82949,413,2021-06-05
33543,6239,2021-06-10
52170,8383,2021-06-05
3867,7458,2021-06-05
21899,455,2021-06-14
83783,2708,2021-06-14
38180,4919,2021-06-14
17305,2189,2021-06-13
10183,9084,2021-06-02
18190,500,2021-06-08
54371,8198,2021-06-09
700,3375,2021-06-13
31307,5917,2021-06-01
1339,7082,2021-06-18
40058,3727,2021-06-05
27554,2119,2021-06-19
8162,9905,2021-06-01
24583,2038,2021-06-13
43609,6924,2021-06-19
57009,6021,2021-06-11
2679,5535,2021-06-03
81507,8789,2021-06-10
28021,6553,2021-06-20
4128,8359,2021-06-13
60825,3504,2021-06-19
7099,2141,2021-06-18
32642,3189,2021-06-12
34419,6755,2021-06-04
70470,312,2021-06-19
86283,6895,2021-06-06
56073,8212,2021-06-01
32423,7447,2021-06-19
45821,6848,2021-06-03
22443,1569,2021-06-13
15310,6370,2021-06-20
83186,5396,2021-06-08
3734,694,2021-06-12
29676,7783,2021-06-05
35113,8824,2021-06-06
27364,6402,2021-06-05
87412,2180,2021-06-20
4568,2135,2021-06-12
84734,9727,2021-06-14
22543,2941,2021-06-07
76686,4745,2021-06-20
82819,4790,2021-06-20
60148,1259,2021-06-02
45052,4016,2021-06-14
61684,3799,2021-06-05
17104,270,2021-06-09
83629,6061,2021-06-04
14600,616,2021-06-09
28276,1265,2021-06-08
4954,5967,2021-06-13
22448,8304,2021-06-03
72675,4420,2021-06-06
51081,8709,2021-06-07
51596,6332,2021-06-10
14696,5603,2021-06-18
25093,7277,2021-06-18
14236,296,2021-06-20
13479,1795,2021-06-15
61617,7384,2021-06-14
83091,7424,2021-06-12
48857,6884,2021-06-02
14382,3394,2021-06-14
10724,1997,2021-06-18
33770,6488,2021-06-04
46286,2034,2021-06-16
44092,9562,2021-06-04
16284,7715,2021-06-01
9585,5449,2021-06-04
53806,3556,2021-06-20
76163,8119,2021-06-07
35182,6354,2021-06-02
531,1463,2021-06-15
38052,4950,2021-06-02
28685,2162,2021-06-16
61313,1911,2021-06-06
26607,6328,2021-06-19
64750,5053,2021-06-07
35336,9106,2021-06-16
70877,7988,2021-06-17
33350,9316,2021-06-19
19414,4235,2021-06-08
46051,1613,2021-06-18
50368,7557,2021-06-09
58572,9997,2021-06-19
