asin_id,user_id,date
17744,7556,2021-06-10
75131,7925,2021-06-20
75888,3809,2021-06-13
86266,2178,2021-06-10
54855,3121,2021-06-14
1329,8680,2021-06-17
75708,8717,2021-06-12
6959,2384,2021-06-16
53452,1007,2021-06-15
11624,9359,2021-06-18
83066,7319,2021-06-15
50468,4459,2021-06-18
19997,6812,2021-06-14
86629,5849,2021-06-10
79833,9321,2021-06-16
25647,2759,2021-06-15
79475,2877,2021-06-20
35523,8954,2021-06-17
19272,8890,2021-06-10
42380,7314,2021-06-13
48107,1175,2021-06-12
22933,9772,2021-06-13
287,1879,2021-06-12
57272,1525,2021-06-18
76559,7518,2021-06-15
5176,448,2021-06-17
7346,5588,2021-06-12
46691,4111,2021-06-12
5455,4651,2021-06-14
42906,6995,2021-06-20
27937,1960,2021-06-19
11467,5398,2021-06-20
63900,1470,2021-06-10
36524,6240,2021-06-13
49469,5656,2021-06-14
61568,4111,2021-06-10
7428,9102,2021-06-17
47773,4835,2021-06-16
8570,6739,2021-06-12
66975,8315,2021-06-10
18841,5726,2021-06-13
66104,9037,2021-06-10
85846,5313,2021-06-20
22085,5895,2021-06-12
50997,7019,2021-06-16
81091,1725,2021-06-12
80765,8694,2021-06-17
60404,9030,2021-06-10
38401,6342,2021-06-12
76205,6880,2021-06-19
10516,9009,2021-06-13
78161,1767,2021-06-18
66270,7972,2021-06-10
60992,6440,2021-06-16
31942,2096,2021-06-15
89311,9622,2021-06-14
20245,9801,2021-06-17
58715,4194,2021-06-17
40059,9439,2021-06-15
63405,78,2021-06-12
38704,7402,2021-06-12
34743,845,2021-06-11
36438,8188,2021-06-19
49659,5370,2021-06-19
51532,6796,2021-06-16
34675,6677,2021-06-13
3493,5990,2021-06-13
9530,5883,2021-06-20
26728,7792,2021-06-10
17690,7089,2021-06-18
19661,417,2021-06-17
53380,1626,2021-06-12
4019,3066,2021-06-10
67307,4282,2021-06-13
63337,1364,2021-06-14
60610,1733,2021-06-19
76894,6982,2021-06-14
85503,8289,2021-06-11
21232,1255,2021-06-14
71494,9207,2021-06-13
31630,7399,2021-06-14
44816,3459,2021-06-20
49008,1203,2021-06-12
26623,8652,2021-06-16
87835,8245,2021-06-10
54257,4038,2021-06-20
72280,9538,2021-06-17
25880,5587,2021-06-16
25599,2546,2021-06-20
88048,909,2021-06-18
39595,7352,2021-06-11
23585,9389,2021-06-17
78657,2750,2021-06-20
58429,6992,2021-06-10
65251,9419,2021-06-20
32053,5814,2021-06-20
84719,3672,2021-06-17
80075,70,2021-06-19
72482,7780,2021-06-20
19130,2431,2021-06-11
1227,7209,2021-06-17
39175,3350,2021-06-20
65174,3002,2021-06-16
69690,4924,2021-06-17
76359,3649,2021-06-13
33544,1765,2021-06-15
87783,1163,2021-06-15
27495,453,2021-06-19
10919,3019,2021-06-11
66811,69,2021-06-18
10103,7636,2021-06-19
49769,114,2021-06-15
34130,6561,2021-06-18
3270,8128,2021-06-20
37570,5387,2021-06-13
30756,7430,2021-06-12
12252,2890,2021-06-14
83209,2309,2021-06-19
5266,8348,2021-06-15
89594,4064,2021-06-15
51314,57,2021-06-11
66963,3940,2021-06-18
22384,3204,2021-06-17
24879,1577,2021-06-10
73370,1378,2021-06-16
39146,9820,2021-06-14
61800,5826,2021-06-11
35951,3219,2021-06-15
74132,7267,2021-06-12
62036,7368,2021-06-11
35807,1008,2021-06-13
3418,6620,2021-06-17
7828,8376,2021-06-19
4487,6907,2021-06-20
60661,5016,2021-06-12
58669,1735,2021-06-14
27418,1158,2021-06-20
34335,235,2021-06-13
40869,9528,2021-06-19
60480,3267,2021-06-18
62072,7007,2021-06-17
74298,6341,2021-06-12
54775,759,2021-06-10
88897,3819,2021-06-13
49156,8283,2021-06-20
4976,6705,2021-06-20
57006,295,2021-06-15
20969,4407,2021-06-20
56958,9078,2021-06-11
37801,4379,2021-06-17
19219,4524,2021-06-14
64837,8758,2021-06-11
45842,2839,2021-06-17
6468,3723,2021-06-20
42608,3903,2021-06-17
13235,4430,2021-06-20
36659,8711,2021-06-18
28921,8933,2021-06-14
86862,9907,2021-06-13
18294,4379,2021-06-14
23683,3755,2021-06-13
44898,147,2021-06-15
8015,1321,2021-06-19
15435,6247,2021-06-19
75564,1525,2021-06-13
64740,6465,2021-06-16
43989,8192,2021-06-12
6035,4712,2021-06-18
17027,6524,2021-06-16
36425,6125,2021-06-15
77951,9016,2021-06-16
70315,6974,2021-06-16
5272,7442,2021-06-14
52508,8314,2021-06-20
75419,9866,2021-06-12
54560,5762,2021-06-12
77103,1509,2021-06-13
7648,1474,2021-06-20
81712,8684,2021-06-15
53706,5582,2021-06-20
80825,1621,2021-06-13
77932,1532,2021-06-17
15640,3384,2021-06-19
17130,7377,2021-06-11
6683,2653,2021-06-11
76958,7010,2021-06-16
62187,646,2021-06-11
24123,806,2021-06-10
64955,5229,2021-06-20
63544,5080,2021-06-19
35130,6967,2021-06-18
63082,5702,2021-06-17
34037,4174,2021-06-10
89051,1361,2021-06-11
43290,6794,2021-06-20
44627,1035,2021-06-19
63177,7459,2021-06-13
34744,5094,2021-06-13
80545,420,2021-06-12
88211,4058,2021-06-19
57434,5341,2021-06-12
80741,1785,2021-06-14
47309,9942,2021-06-14
56216,8056,2021-06-19
76591,2666,2021-06-19
65638,9968,2021-06-13
77078,8380,2021-06-18
36998,5836,2021-06-17
24086,1556,2021-06-11
75620,7800,2021-06-16
7834,5629,2021-06-20
61921,9103,2021-06-12
29806,4831,2021-06-20
71158,7256,2021-06-11
15748,9762,2021-06-12
11211,8108,2021-06-17
73526,997,2021-06-17
8525,3674,2021-06-20
88129,4699,2021-06-17
87942,7199,2021-06-17
39095,3594,2021-06-20
19303,6806,2021-06-13
28923,6298,2021-06-15
24745,9577,2021-06-16
70081,6627,2021-06-11
30457,353,2021-06-16
45501,8840,2021-06-12
12817,9167,2021-06-13
70109,6053,2021-06-16
52440,3860,2021-06-10
52655,985,2021-06-10
6797,9368,2021-06-20
15679,2043,2021-06-10
84106,5428,2021-06-14
69635,8949,2021-06-10
78382,9608,2021-06-16
30708,6568,2021-06-18
28438,8418,2021-06-20
39064,7055,2021-06-10
23729,3160,2021-06-11
74354,1151,2021-06-12
13377,1975,2021-06-10
87256,6368,2021-06-20
32166,7920,2021-06-17
10477,6508,2021-06-19
22786,522,2021-06-17
32495,9450,2021-06-12
58325,3130,2021-06-12
60196,528,2021-06-15
86400,8988,2021-06-17
66112,2755,2021-06-11
1497,8774,2021-06-12
57243,9391,2021-06-16
2446,3350,2021-06-13
37405,2993,2021-06-14
82369,1542,2021-06-17
8835,4118,2021-06-17
70056,4367,2021-06-15
64128,5232,2021-06-14
14541,2184,2021-06-10
54235,5509,2021-06-10
59772,4443,2021-06-19
30844,7796,2021-06-13
79294,1718,2021-06-14
87446,5064,2021-06-14
89144,6177,2021-06-14
76779,8514,2021-06-11
7000,8182,2021-06-20
66634,5977,2021-06-19
22366,7207,2021-06-20
59358,9152,2021-06-18
54333,9357,2021-06-14
80829,5036,2021-06-17
75145,3634,2021-06-16
85905,1208,2021-06-15
71436,371,2021-06-14
88448,7307,2021-06-11
10065,9769,2021-06-18
57246,898,2021-06-20
42628,5437,2021-06-20
44688,181,2021-06-16
67065,6660,2021-06-10
73835,1279,2021-06-15
78908,631,2021-06-17
53461,1500,2021-06-19
35963,1623,2021-06-13
20950,4782,2021-06-16
85300,8406,2021-06-10
16647,4259,2021-06-12
53720,1588,2021-06-14
62827,7244,2021-06-11
6124,1734,2021-06-12
76017,591,2021-06-12
60260,9297,2021-06-19
38548,1612,2021-06-14
80580,405,2021-06-12
13380,6099,2021-06-13
70971,880,2021-06-19
50952,9441,2021-06-11
60326,2968,2021-06-16
67179,2536,2021-06-10
59360,3099,2021-06-13
27468,569,2021-06-11
47824,4229,2021-06-18
24143,1291,2021-06-12
87480,8401,2021-06-17
73423,3132,2021-06-10
74107,760,2021-06-19
28645,8783,2021-06-14
47180,9790,2021-06-11
47876,8079,2021-06-17
5371,5868,2021-06-20
83855,2986,2021-06-10
13576,2531,2021-06-20
50619,1311,2021-06-16
23699,5553,2021-06-13
47380,8631,2021-06-18
55348,1889,2021-06-19
8832,4467,2021-06-10
41124,6008,2021-06-11
55664,8441,2021-06-16
65722,306,2021-06-10
88254,8607,2021-06-20
2443,5660,2021-06-12
61425,6502,2021-06-16
5211,2354,2021-06-16
58929,6724,2021-06-10
55128,6320,2021-06-12
52177,3679,2021-06-14
81203,9206,2021-06-15
16878,8732,2021-06-15
9777,8344,2021-06-15
4723,5787,2021-06-17
38580,2654,2021-06-16
79978,2026,2021-06-20
66965,4091,2021-06-15
81031,7847,2021-06-12
46563,57,2021-06-13
71888,2257,2021-06-12
80898,6354,2021-06-19
70131,2858,2021-06-10
77403,7127,2021-06-20
5931,5165,2021-06-15
65717,7421,2021-06-10
84148,3532,2021-06-10
43447,2051,2021-06-17
4308,993,2021-06-20
45322,2304,2021-06-16
13325,395,2021-06-20
17212,9924,2021-06-10
71403,734,2021-06-17
9861,8630,2021-06-14
50147,3483,2021-06-13
5348,3338,2021-06-15
58205,6475,2021-06-15
44307,7857,2021-06-16
9116,6250,2021-06-11
41767,8933,2021-06-15
56832,8121,2021-06-19
15302,8760,2021-06-10
84175,6412,2021-06-16
65127,110,2021-06-12
49507,382,2021-06-11
89593,1826,2021-06-20
55761,5026,2021-06-10
49573,7431,2021-06-14
44698,7923,2021-06-12
30836,489,2021-06-17
60567,1969,2021-06-10
55812,9422,2021-06-12
86798,8130,2021-06-15
18866,8490,2021-06-18
28266,3194,2021-06-20
88573,519,2021-06-10
23061,2469,2021-06-16
44380,7604,2021-06-15
45927,405,2021-06-11
68392,4986,2021-06-17
21032,4846,2021-06-18
82189,2710,2021-06-19
3209,9318,2021-06-15
56535,5769,2021-06-19
30307,3088,2021-06-20
88765,253,2021-06-10
57017,7860,2021-06-16
48798,564,2021-06-11
64155,895,2021-06-14
51305,480,2021-06-13
11709,5638,2021-06-19
89852,3715,2021-06-15
9776,6689,2021-06-15
33685,6197,2021-06-12
41455,1221,2021-06-12
66482,7155,2021-06-16
5045,4191,2021-06-10
62644,2479,2021-06-10
44570,8077,2021-06-12
20897,5002,2021-06-12
87212,4657,2021-06-20
89689,9424,2021-06-12
75671,7720,2021-06-15
13849,9441,2021-06-10
50825,5331,2021-06-10
49606,9696,2021-06-20
51530,9215,2021-06-19
81641,9017,2021-06-10
33624,7422,2021-06-17
22858,901,2021-06-10
2626,7249,2021-06-16
45532,3537,2021-06-15
51773,3360,2021-06-11
39619,2968,2021-06-17
26488,4296,2021-06-17
17452,3455,2021-06-18
66892,4780,2021-06-17
88308,7524,2021-06-17
85518,9134,2021-06-11
47538,3029,2021-06-10
71718,6647,2021-06-18
84819,4887,2021-06-15
5503,4825,2021-06-12
77838,6083,2021-06-10
2612,5359,2021-06-12
73302,6957,2021-06-17
59691,1871,2021-06-12
54640,8234,2021-06-10
61536,7188,2021-06-17
30414,8250,2021-06-14
60588,2543,2021-06-17
14840,7744,2021-06-20
46219,1628,2021-06-13
71795,3034,2021-06-19
65591,923,2021-06-14
19290,6726,2021-06-17
76863,4056,2021-06-17
46170,9200,2021-06-13
19343,6631,2021-06-19
67221,3158,2021-06-10
86195,8848,2021-06-14
51957,3505,2021-06-12
26809,7381,2021-06-12
24852,1434,2021-06-14
37770,8749,2021-06-11
51653,7038,2021-06-19
83765,2286,2021-06-17
11282,8918,2021-06-11
36536,6758,2021-06-15
59321,323,2021-06-20
44216,2091,2021-06-10
2232,9347,2021-06-17
19922,8972,2021-06-16
12432,7848,2021-06-17
87144,4362,2021-06-12
14927,8344,2021-06-14
36121,9644,2021-06-14
59525,9729,2021-06-16
24763,9910,2021-06-20
42049,2433,2021-06-19
9589,5351,2021-06-20
82752,6143,2021-06-11
75313,3097,2021-06-12
11466,418,2021-06-19
64121,4249,2021-06-20
85112,3588,2021-06-11
86623,1330,2021-06-15
70735,3876,2021-06-12
49274,9759,2021-06-16
7883,7112,2021-06-17
79581,1375,2021-06-15
80490,2489,2021-06-15
49999,673,2021-06-20
7206,4109,2021-06-10
75296,9025,2021-06-15
14752,1424,2021-06-10
55248,9845,2021-06-16
27620,1712,2021-06-12
82078,7915,2021-06-14
35368,8228,2021-06-20
31114,3368,2021-06-11
70378,5118,2021-06-11
48857,3426,2021-06-17
26731,5886,2021-06-19
76000,6497,2021-06-18
36130,7884,2021-06-12
79716,1409,2021-06-10
22223,3283,2021-06-13
58966,2364,2021-06-12
56480,8550,2021-06-12
64751,7299,2021-06-20
85483,5696,2021-06-20
42756,9014,2021-06-14
67806,5399,2021-06-11
67251,6600,2021-06-12
52783,7756,2021-06-18
87294,1534,2021-06-11
6810,4558,2021-06-11
70430,6179,2021-06-16
24060,873,2021-06-17
43102,997,2021-06-20
28565,3754,2021-06-12
10990,8736,2021-06-20
43794,726,2021-06-14
8282,8902,2021-06-13
80573,8989,2021-06-15
8019,5547,2021-06-10
87616,558,2021-06-11
40162,8360,2021-06-13
87226,5902,2021-06-15
57058,2604,2021-06-18
88982,3206,2021-06-15
17647,6533,2021-06-11
48395,5396,2021-06-20
44795,4263,2021-06-10
68556,2023,2021-06-15
79506,1596,2021-06-15
3498,2097,2021-06-20
8172,7001,2021-06-14
12474,5483,2021-06-11
88181,591,2021-06-12
18817,9739,2021-06-19
53018,5275,2021-06-18
74549,1692,2021-06-11
69225,6736,2021-06-19
83713,9324,2021-06-10
3652,1588,2021-06-20
31640,2761,2021-06-18
39212,17,2021-06-19
4672,2526,2021-06-15
29952,8783,2021-06-20
48853,2713,2021-06-19
37026,3545,2021-06-18
10503,5351,2021-06-15
73136,2541,2021-06-14
34099,2910,2021-06-13
48085,5555,2021-06-20
11605,300,2021-06-19
23928,2998,2021-06-16
65274,1766,2021-06-19
51791,5132,2021-06-12
53181,2809,2021-06-10
35983,6794,2021-06-20
62693,7408,2021-06-17
58842,492,2021-06-18
66712,8251,2021-06-16
957,8289,2021-06-12
69650,2827,2021-06-17
60107,9968,2021-06-20
38263,9428,2021-06-20
29230,2109,2021-06-12
38034,9194,2021-06-10
75050,7660,2021-06-17
84454,5661,2021-06-16
71738,7619,2021-06-15
70054,3956,2021-06-10
12576,5433,2021-06-14
12544,7256,2021-06-17
16636,4875,2021-06-10
61133,2919,2021-06-15
11448,7836,2021-06-10
32091,8297,2021-06-14
75197,3012,2021-06-10
32995,966,2021-06-11
3319,3792,2021-06-18
22133,6582,2021-06-17
69857,4464,2021-06-19
69570,9320,2021-06-20
19662,3179,2021-06-17
26751,9033,2021-06-19
79997,9106,2021-06-11
44420,2635,2021-06-19
19746,2616,2021-06-11
47187,6497,2021-06-14
23653,884,2021-06-14
53309,8279,2021-06-15
36110,3334,2021-06-12
38900,5043,2021-06-10
49617,5175,2021-06-17
75227,992,2021-06-12
32849,8430,2021-06-20
42785,8543,2021-06-10
23186,9899,2021-06-11
10485,5306,2021-06-11
83630,2133,2021-06-16
79259,2158,2021-06-15
7108,2190,2021-06-17
51431,8282,2021-06-16
62719,7050,2021-06-17
72487,5972,2021-06-13
60017,6745,2021-06-20
14590,6074,2021-06-20
16643,9280,2021-06-20
80069,7358,2021-06-18
74263,8036,2021-06-14
21132,9783,2021-06-17
43698,9896,2021-06-19
78649,4561,2021-06-19
76803,9193,2021-06-16
15423,3755,2021-06-20
68903,9546,2021-06-11
57870,9738,2021-06-14
53868,4069,2021-06-19
55363,4751,2021-06-10
1321,768,2021-06-10
6470,3266,2021-06-16
58667,8856,2021-06-20
22469,4429,2021-06-10
50978,7077,2021-06-17
27245,3544,2021-06-13
81090,2727,2021-06-19
24058,5387,2021-06-17
25020,3563,2021-06-12
52889,3297,2021-06-12
7242,8190,2021-06-15
22502,8588,2021-06-11
41696,7388,2021-06-17
43129,2849,2021-06-12
43665,2362,2021-06-16
70294,6997,2021-06-12
75659,643,2021-06-19
12552,588,2021-06-16
22340,8307,2021-06-10
13212,5490,2021-06-17
47604,2706,2021-06-13
62622,3833,2021-06-11
50679,6331,2021-06-17
80611,8988,2021-06-10
6550,6605,2021-06-14
61522,1708,2021-06-19
84032,9206,2021-06-11
24878,8004,2021-06-17
44201,7772,2021-06-19
13931,744,2021-06-16
24593,9719,2021-06-10
69962,910,2021-06-20
39730,5252,2021-06-16
17253,3579,2021-06-16
18795,6307,2021-06-12
60816,7845,2021-06-12
66350,986,2021-06-14
31539,7672,2021-06-20
44429,2912,2021-06-19
63269,6468,2021-06-10
35536,2649,2021-06-11
53274,9242,2021-06-10
51455,3946,2021-06-13
7901,6072,2021-06-16
60734,4632,2021-06-20
6242,652,2021-06-16
28041,5586,2021-06-17
30519,6906,2021-06-13
32599,6471,2021-06-12
74353,3288,2021-06-17
86646,6812,2021-06-18
70662,6409,2021-06-12
11589,7462,2021-06-15
46178,1958,2021-06-11
60856,7203,2021-06-15
66455,1605,2021-06-17
7614,4757,2021-06-14
38539,4527,2021-06-13
5828,1826,2021-06-16
38207,7093,2021-06-16
23819,4373,2021-06-20
5213,5236,2021-06-10
79737,5124,2021-06-15
63961,8386,2021-06-10
3314,6583,2021-06-14
51009,4688,2021-06-18
31938,9735,2021-06-10
9781,8089,2021-06-13
89729,1151,2021-06-14
21310,2668,2021-06-16
32223,6904,2021-06-10
81455,2970,2021-06-14
86479,5758,2021-06-17
22749,5173,2021-06-12
64470,3018,2021-06-10
37660,3762,2021-06-16
38685,2218,2021-06-19
73295,5786,2021-06-13
57356,7093,2021-06-20
55494,1054,2021-06-19
16069,2452,2021-06-13
41246,5704,2021-06-14
31394,1553,2021-06-15
84317,5975,2021-06-15
73447,6024,2021-06-13
62644,5663,2021-06-11
31984,4173,2021-06-18
12012,3964,2021-06-10
73372,5296,2021-06-16
23878,9765,2021-06-17
14435,9137,2021-06-17
42011,7622,2021-06-17
51017,8696,2021-06-20
68353,4007,2021-06-11
22811,8930,2021-06-19
22785,3573,2021-06-20
47328,2100,2021-06-20
64562,4954,2021-06-15
85912,7425,2021-06-13
27326,1726,2021-06-16
31812,8697,2021-06-19
6647,8715,2021-06-15
24677,8092,2021-06-18
56165,6399,2021-06-15
17430,4677,2021-06-12
81280,9154,2021-06-20
79307,2000,2021-06-15
14241,3062,2021-06-12
17525,2165,2021-06-17
61419,4750,2021-06-20
75299,337,2021-06-12
47985,2836,2021-06-20
80591,3363,2021-06-16
8395,5541,2021-06-12
20153,5708,2021-06-10
60788,9259,2021-06-16
72161,4158,2021-06-10
71899,1244,2021-06-16
55525,4328,2021-06-11
398,3421,2021-06-11
48571,9246,2021-06-14
54308,5338,2021-06-16
51216,5355,2021-06-17
85182,1313,2021-06-20
14423,2369,2021-06-20
73074,3001,2021-06-14
47828,7532,2021-06-14
39601,8881,2021-06-19
934,5018,2021-06-12
12721,8065,2021-06-19
63271,2924,2021-06-15
84283,965,2021-06-19
70840,6397,2021-06-11
84068,2960,2021-06-11
72009,8855,2021-06-17
1089,1272,2021-06-13
9547,7048,2021-06-17
50587,9410,2021-06-17
35539,6298,2021-06-13
19202,6222,2021-06-17
19403,2938,2021-06-18
35080,2822,2021-06-19
14480,7735,2021-06-20
75320,8297,2021-06-10
60007,8553,2021-06-15
78323,5322,2021-06-16
39398,6463,2021-06-14
5902,4406,2021-06-20
42143,9362,2021-06-17
58602,1301,2021-06-12
57353,1317,2021-06-15
48742,7320,2021-06-20
76626,7748,2021-06-16
32693,4348,2021-06-13
69464,4163,2021-06-16
24273,5848,2021-06-13
48906,1462,2021-06-14
68408,4459,2021-06-19
62932,8696,2021-06-12
33953,1392,2021-06-14
63400,9868,2021-06-20
48243,5782,2021-06-16
36840,9649,2021-06-13
50877,9491,2021-06-11
67704,9328,2021-06-10
78069,8646,2021-06-15
23462,4045,2021-06-16
18532,3807,2021-06-14
33346,5501,2021-06-20
12686,1532,2021-06-17
29251,2729,2021-06-18
67935,1171,2021-06-20
66352,6517,2021-06-11
29402,5605,2021-06-17
50915,7218,2021-06-16
64136,294,2021-06-20
69547,1018,2021-06-17
12774,2844,2021-06-11
15184,6545,2021-06-13
56917,9544,2021-06-14
54714,3839,2021-06-19
13440,1702,2021-06-14
80888,1915,2021-06-16
73947,7379,2021-06-10
56575,4757,2021-06-16
28828,6651,2021-06-11
49316,4816,2021-06-14
64541,6242,2021-06-20
20448,4632,2021-06-19
24227,48,2021-06-12
47189,5547,2021-06-15
7436,9813,2021-06-16
63815,2466,2021-06-13
33669,2532,2021-06-20
81816,6224,2021-06-14
1034,6738,2021-06-12
82452,6530,2021-06-12
77403,9647,2021-06-17
66117,4890,2021-06-18
79661,217,2021-06-18
76141,7983,2021-06-10
1393,4577,2021-06-10
46249,9052,2021-06-18
47519,6790,2021-06-18
40633,417,2021-06-16
34484,7018,2021-06-19
85092,7870,2021-06-16
6085,9374,2021-06-16
43530,7891,2021-06-10
35027,7810,2021-06-19
62750,5602,2021-06-15
53208,395,2021-06-14
43370,1625,2021-06-12
18782,5638,2021-06-12
4619,1209,2021-06-16
36402,5947,2021-06-11
25925,6797,2021-06-18
29197,5635,2021-06-19
73297,50,2021-06-19
81616,6613,2021-06-15
7905,6776,2021-06-19
40492,7375,2021-06-12
1457,8238,2021-06-13
67170,2306,2021-06-20
15134,2021,2021-06-13
1356,7614,2021-06-13
52052,6843,2021-06-12
31795,8122,2021-06-20
23012,4060,2021-06-11
63734,5195,2021-06-12
6490,9633,2021-06-10
45028,734,2021-06-20
52116,6173,2021-06-17
79029,5783,2021-06-10
13243,9967,2021-06-13
33922,1942,2021-06-19
87838,414,2021-06-16
11175,1150,2021-06-16
48144,6389,2021-06-19
88046,6907,2021-06-16
37475,7948,2021-06-14
52586,7153,2021-06-17
65757,6778,2021-06-18
67675,8806,2021-06-17
21318,152,2021-06-12
16991,3503,2021-06-18
18719,296,2021-06-16
53859,6934,2021-06-11
29398,3168,2021-06-19
6582,645,2021-06-16
65244,8042,2021-06-10
45299,4996,2021-06-18
70911,7651,2021-06-15
23682,6233,2021-06-14
33440,8276,2021-06-11
53749,2586,2021-06-18
45465,5553,2021-06-18
13729,9629,2021-06-10
70752,3567,2021-06-12
48117,9271,2021-06-16
69536,8304,2021-06-13
25590,5293,2021-06-16
17320,9212,2021-06-12
64759,6703,2021-06-20
25579,7118,2021-06-18
18183,2029,2021-06-10
54435,6922,2021-06-19
79462,2209,2021-06-20
48928,6782,2021-06-16
39333,221,2021-06-16
21185,2052,2021-06-18
78074,3580,2021-06-11
84455,7562,2021-06-11
77229,8195,2021-06-19
62816,9626,2021-06-14
6108,6704,2021-06-20
55195,2525,2021-06-10
73646,9415,2021-06-16
67334,2512,2021-06-14
17374,9810,2021-06-18
30543,2044,2021-06-16
7856,503,2021-06-17
36420,1610,2021-06-20
52019,8040,2021-06-19
13917,6886,2021-06-17
8564,1390,2021-06-16
34118,8787,2021-06-15
80409,8593,2021-06-10
69140,9763,2021-06-20
50881,2208,2021-06-10
32092,8815,2021-06-13
68186,1611,2021-06-11
21469,3577,2021-06-11
76060,2659,2021-06-18
72556,5778,2021-06-14
15461,4460,2021-06-14
73496,2007,2021-06-12
46204,2621,2021-06-20
42331,7572,2021-06-17
61345,2703,2021-06-16
20470,5611,2021-06-19
53731,75,2021-06-19
63800,2758,2021-06-12
41187,5663,2021-06-13
45576,3503,2021-06-19
50640,7628,2021-06-17
67291,9553,2021-06-11
86776,6372,2021-06-15
8647,7635,2021-06-11
29725,2600,2021-06-10
10664,9469,2021-06-20
60,9943,2021-06-19
89115,4348,2021-06-17
26960,2361,2021-06-20
1069,7368,2021-06-12
84954,1369,2021-06-13
73846,2342,2021-06-12
20480,1805,2021-06-20
6792,2491,2021-06-12
6777,4358,2021-06-12
21868,230,2021-06-15
11562,287,2021-06-15
26895,9747,2021-06-20
48893,9976,2021-06-16
78965,2056,2021-06-11
19044,2046,2021-06-19
59794,4079,2021-06-15
43388,6211,2021-06-14
10528,6152,2021-06-17
66161,459,2021-06-12
56842,1708,2021-06-17
38797,6053,2021-06-17
37029,5301,2021-06-18
32282,702,2021-06-16
70170,3568,2021-06-10
85373,3208,2021-06-15
67435,5363,2021-06-17
23727,5696,2021-06-12
24472,1159,2021-06-10
67993,3305,2021-06-12
78435,555,2021-06-19
37792,4380,2021-06-14
45889,7510,2021-06-13
48735,1805,2021-06-10
34679,467,2021-06-10
44803,5168,2021-06-19
11541,9003,2021-06-12
52990,522,2021-06-18
43684,5788,2021-06-13
20415,9827,2021-06-20
27149,6375,2021-06-16
36358,1957,2021-06-13
80765,8447,2021-06-15
39987,1281,2021-06-17
74821,6335,2021-06-14
75552,2951,2021-06-15
59125,991,2021-06-20
87913,4313,2021-06-10
77860,4499,2021-06-17
87277,5685,2021-06-20
17749,2415,2021-06-14
57674,9077,2021-06-17
45267,3615,2021-06-16
46533,3741,2021-06-16
22666,6147,2021-06-17
53243,7143,2021-06-16
88079,6751,2021-06-11
39427,9589,2021-06-18
3558,8635,2021-06-11
67132,2450,2021-06-17
77443,1748,2021-06-13
75424,1355,2021-06-18
24781,3437,2021-06-14
88067,2937,2021-06-15
30173,186,2021-06-20
72812,9495,2021-06-13
2935,6544,2021-06-12
23858,7972,2021-06-16
4496,8740,2021-06-17
52767,8482,2021-06-15
87462,7680,2021-06-15
52669,9217,2021-06-13
57023,8220,2021-06-16
3286,1122,2021-06-12
89144,9913,2021-06-15
16963,4673,2021-06-12
73507,7995,2021-06-18
88821,7140,2021-06-15
53558,7017,2021-06-12
69243,8045,2021-06-18
20221,982,2021-06-19
12644,7159,2021-06-19
66929,6062,2021-06-11
40653,8805,2021-06-14
55484,3074,2021-06-20
81735,7631,2021-06-17
44286,2891,2021-06-14
2219,466,2021-06-20
79499,7393,2021-06-16
35729,6699,2021-06-15
67042,267,2021-06-12
67593,8842,2021-06-19
54779,9645,2021-06-15
17772,1998,2021-06-10
63426,7775,2021-06-18
60594,6404,2021-06-11
48349,941,2021-06-11
86676,7031,2021-06-18
43637,5148,2021-06-20
58475,1189,2021-06-20
51398,2883,2021-06-19
31399,5704,2021-06-14
27321,5762,2021-06-12
8439,3712,2021-06-10
20383,5773,2021-06-13
72087,2430,2021-06-14
13872,1032,2021-06-19
8690,5249,2021-06-18
74452,3670,2021-06-12
86219,3794,2021-06-11
12519,1885,2021-06-18
21878,6938,2021-06-13
16977,9715,2021-06-17
35645,6903,2021-06-20
79228,5503,2021-06-20
81792,7393,2021-06-13
16752,48,2021-06-14
60784,9389,2021-06-19
40814,9800,2021-06-10
3694,2880,2021-06-18
37278,9994,2021-06-12
24622,4890,2021-06-20
11977,1016,2021-06-17
56368,4339,2021-06-15
79518,9830,2021-06-10
57457,4692,2021-06-12
32879,3719,2021-06-14
42037,6228,2021-06-19
59413,1843,2021-06-14
84467,6373,2021-06-10
5475,4229,2021-06-11
22022,4144,2021-06-12
41814,3420,2021-06-16
45142,623,2021-06-13
71946,1021,2021-06-13
84026,7945,2021-06-11
660,9278,2021-06-12
11711,4044,2021-06-17
82055,2398,2021-06-12
59044,9659,2021-06-16
71685,7293,2021-06-11
77206,9611,2021-06-13
1551,6052,2021-06-17
811,9043,2021-06-15
69930,1286,2021-06-15
45834,5256,2021-06-20
18958,2706,2021-06-20
59559,197,2021-06-12
70536,2768,2021-06-16
53891,619,2021-06-12
6263,3631,2021-06-12
73020,8325,2021-06-10
78112,2803,2021-06-20
72924,5142,2021-06-16
78182,2098,2021-06-18
84410,4826,2021-06-20
61464,8122,2021-06-15
65126,731,2021-06-11
2350,2734,2021-06-17
59586,2896,2021-06-17
45787,4374,2021-06-14
253,9137,2021-06-14
88506,4273,2021-06-16
51438,7395,2021-06-16
14083,2487,2021-06-17
11737,8025,2021-06-10
29430,3824,2021-06-17
57201,6021,2021-06-20
86252,8834,2021-06-18
3422,3626,2021-06-19
45487,55,2021-06-16
71935,33,2021-06-14
